199001,-9999,-9999
199002,-9999,-9999
199003,-9999,-9999
199004,-9999,-9999
199005,-9999,-9999
199006,-9999,-9999
199007,-9999,-9999
199008,-9999,-9999
199009,-9999,-9999
199010,-9999,-9999
199011,-9999,-9999
199012,-9999,-9999
199101,-9999,-9999
199102,-9999,-9999
199103,-9999,-9999
199104,-9999,-9999
199105,-9999,-9999
199106,-9999,-9999
199107,-9999,-9999
199108,-9999,-9999
199109,-9999,-9999
199110,-9999,-9999
199111,-9999,-9999
199112,-9999,-9999
199201,-9999,-9999
199202,-9999,-9999
199203,-9999,-9999
199204,-9999,-9999
199205,-9999,-9999
199206,-9999,-9999
199207,-9999,-9999
199208,-9999,-9999
199209,-9999,-9999
199210,-9999,-9999
199211,-9999,-9999
199212,-9999,-9999
199301,-9999,-9999
199302,-9999,-9999
199303,-9999,-9999
199305,-9999,-9999
199306,-9999,-9999
199307,-9999,-9999
199308,-9999,-9999
199309,-9999,-9999
199310,-9999,-9999
199311,-9999,-9999
199312,-9999,-9999
199401,-9999,-9999
199402,-9999,-9999
199403,-9999,-9999
199404,-9999,-9999
199405,-9999,-9999
199406,-9999,-9999
199407,-9999,-9999
199408,-9999,-9999
199409,-9999,-9999
199410,-9999,-9999
199411,-9999,-9999
199412,-9999,-9999
199501,-9999,-9999
199502,-9999,-9999
199503,-9999,-9999
199504,-9999,-9999
199505,-9999,-9999
199506,-9999,-9999
199507,-9999,-9999
199508,-9999,-9999
199509,-9999,-9999
199510,-9999,-9999
199511,-9999,-9999
199512,-9999,-9999
199601,-9999,-9999
199602,-9999,-9999
199603,-9999,-9999
199604,-9999,-9999
199605,-9999,-9999
199606,-9999,-9999
199607,-9999,-9999
199608,-9999,-9999
199609,-9999,-9999
199610,-9999,-9999
199611,-9999,-9999
199612,-9999,-9999
199701,-9999,-9999
199702,-9999,-9999
199703,-9999,-9999
199704,-9999,-9999
199705,-9999,-9999
199706,-9999,-9999
199707,-9999,-9999
199708,-9999,-9999
199709,-9999,-9999
199710,-9999,-9999
199711,-9999,-9999
199712,-9999,-9999
199801,-9999,-9999
199802,-9999,-9999
199803,-9999,-9999
199804,-9999,-9999
199805,-9999,-9999
199806,-9999,-9999
199807,-9999,-9999
199808,-9999,-9999
199809,-9999,-9999
199810,-9999,-9999
199811,-9999,-9999
199812,-9999,-9999
199901,-9999,-9999
199902,-9999,-9999
199903,-9999,-9999
199904,-9999,-9999
199905,-9999,-9999
199906,-9999,-9999
199907,-9999,-9999
199908,-9999,-9999
199909,-9999,-9999
199910,-9999,-9999
199911,-9999,-9999
199912,-9999,-9999
200001,-9999,-9999
200002,-9999,-9999
200003,-9999,-9999
200004,-9999,-9999
200005,-9999,-9999
200006,-9999,-9999
200007,-9999,-9999
200008,-9999,-9999
200009,-9999,-9999
200010,-9999,-9999
200011,-9999,-9999
200012,-9999,-9999
200101,-9999,-9999
200102,-9999,-9999
200103,-9999,-9999
200104,-9999,-9999
200105,-9999,-9999
200106,-9999,-9999
200107,-9999,-9999
200108,-9999,-9999
200109,-9999,-9999
200110,-9999,-9999
200111,-9999,-9999
200112,-9999,-9999
200201,-9999,-9999
200202,-9999,-9999
200203,-9999,-9999
200204,-9999,-9999
200205,-9999,-9999
200206,-9999,-9999
200207,-9999,-9999
200208,-9999,-9999
200209,-9999,-9999
200210,-9999,-9999
200211,-9999,-9999
200212,-9999,-9999
200301,-9999,-9999
200302,-9999,-9999
200303,-9999,-9999
200304,-9999,-9999
200305,-9999,-9999
200306,-9999,-9999
200307,-9999,-9999
200308,-9999,-9999
200309,-9999,-9999
200310,-9999,-9999
200311,-9999,-9999
200312,-9999,-9999
200401,-9999,-9999
200402,-9999,-9999
200403,-9999,-9999
200404,-9999,-9999
200405,-9999,-9999
200406,-9999,-9999
200407,-9999,-9999
200408,-9999,-9999
200410,-9999,-9999
200411,-9999,-9999
200501,-9999,-9999
200502,-9999,-9999
200503,-9999,-9999
200504,-9999,-9999
200505,-9999,-9999
200506,-9999,-9999
200507,-9999,-9999
200508,-9999,-9999
200509,-9999,-9999
200510,-9999,-9999
200511,-9999,-9999
200512,-9999,-9999
200603,-9999,-9999
200604,-9999,-9999
200605,-9999,-9999
200606,-9999,-9999
200607,-9999,-9999
200608,-9999,-9999
200609,-9999,-9999
200610,-9999,-9999
200611,-9999,-9999
200612,-9999,-9999
200701,-9999,-9999
200702,-9999,-9999
200703,-9999,-9999
200704,-9999,-9999
200705,-9999,-9999
200706,-9999,-9999
200707,-9999,-9999
200708,-9999,-9999
200709,-9999,-9999
200710,-9999,-9999
200711,-9999,-9999
201101,-9999,-9999
201102,-9999,-9999
201103,-9999,-9999
201104,-9999,-9999
201105,-9999,-9999
201106,-9999,-9999
201107,-9999,-9999
201108,-9999,-9999
201109,-9999,-9999
201110,-9999,-9999
201111,-9999,-9999
201112,-9999,-9999
201201,-9999,-9999
201202,-9999,-9999
201203,-9999,-9999
201204,-9999,-9999
201205,-9999,-9999
201206,-9999,-9999
201207,-9999,-9999
201208,-9999,-9999
201209,-9999,-9999
201210,-9999,-9999
201211,-9999,-9999
201212,-9999,-9999
201301,-9999,-9999
201302,-9999,-9999
201303,-9999,-9999
201304,-9999,-9999
201305,-9999,-9999
201306,-9999,-9999
201307,-9999,-9999
201308,-9999,-9999
201309,-9999,-9999
201310,-9999,-9999
201311,-9999,-9999
201312,-9999,-9999
198901,83,28
198902,81,18
198903,90,22
198904,89,36
198905,94,58
198906,96,56
198907,101,64
198908,99,61
198909,100,47
198910,96,33
198911,89,35
198912,79,0
199001,82,28
199002,82,35
199003,82,37
199004,94,40
199005,98,51
199006,100,69
199007,101,65
199008,103,66
199009,101,58
199010,94,41
199011,83,33
199012,80,13
199101,71,30
199102,79,31
199103,94,38
199104,89,42
199105,92,51
199106,95,66
199107,97,67
199108,98,67
199109,91,51
199110,96,39
199111,81,27
199112,77,30
199201,70,24
199202,81,35
199203,83,36
199204,85,41
199205,91,46
199206,95,62
199207,96,63
199208,97,60
199209,97,50
199210,89,48
199211,85,27
199212,78,33
199301,75,31
199302,81,30
199303,84,27
199304,88,41
199305,91,49
199306,93,60
199307,99,72
199308,100,71
199309,98,54
199310,92,29
199311,81,23
199312,76,29
199401,74,21
199402,82,22
199403,87,32
199404,89,37
199405,93,47
199406,101,67
199407,103,65
199408,99,66
199409,96,48
199410,95,48
199411,84,38
199412,82,33
199501,76,28
199502,82,29
199503,90,27
199504,88,41
199505,93,52
199506,97,58
199507,105,70
199508,98,69
199509,101,49
199510,92,43
199511,85,31
199512,85,21
199601,79,18
199602,98,14
199603,85,21
199604,96,36
199605,98,52
199606,103,57
199607,104,71
199608,103,68
199609,94,48
199610,90,39
199611,84,32
199612,78,18
199701,83,22
199702,83,32
199703,88,37
199704,89,37
199705,91,51
199706,93,59
199707,99,72
199708,100,64
199709,99,57
199710,95,37
199711,81,31
199712,78,24
199801,75,31
199802,77,34
199803,83,30
199804,87,44
199805,100,55
199806,107,61
199807,103,71
199808,105,70
199809,101,69
199810,94,47
199811,81,39
199812,81,24
199901,79,25
199902,84,31
199903,85,35
199904,90,39
199905,93,54
199906,95,68
199907,99,70
199908,104,70
199909,100,49
199910,93,42
199911,85,34
199912,82,29
200001,84,24
200002,82,31
200003,90,36
200004,96,41
200005,93,58
200006,96,59
200007,105,71
200008,107,69
200009,110,48
200010,95,43
200011,83,32
200012,73,25
200101,70,25
200102,78,24
200103,78,37
200104,88,45
200105,93,51
200106,96,65
200107,100,67
200108,101,66
200109,94,50
200110,93,42
200111,84,30
200112,77,29
200201,81,20
200202,78,20
200203,84,22
200204,93,49
200205,96,50
200206,96,65
200207,97,71
200208,102,68
200209,96,57
200210,92,47
200211,85,34
200212,78,29
200301,82,22
200302,77,24
200303,83,33
200304,94,38
200305,100,60
200306,98,65
200307,98,69
200308,105,68
200309,96,54
200310,92,46
200311,86,27
200312,76,24
200401,81,26
200402,74,24
200403,85,39
200404,91,42
200405,95,48
200406,102,65
200407,100,67
200408,101,62
200409,98,62
200410,94,48
200411,84,37
200412,80,23
200501,81,27
200502,84,37
200503,88,34
200504,89,40
200505,97,45
200506,98,62
200507,103,67
200508,100,69
200509,107,66
200510,95,36
200511,88,30
200512,83,22
200601,87,29
200602,83,27
200603,88,31
200604,100,48
200605,98,52
200606,101,64
200607,101,69
200608,103,65
200609,104,56
200610,94,44
200611,90,33
200612,80,26
200701,80,26
200702,85,21
200703,85,31
200704,86,33
200705,92,56
200706,94,64
200707,95,67
200708,98,68
200709,95,62
200710,93,39
200711,86,-9999
200712,82,26
200801,77,23
200802,88,26
200803,89,29
200804,91,40
200805,98,51
200806,101,68
200807,101,66
200808,103,70
200809,98,56
200810,92,36
200811,85,31
200812,79,26
200901,81,25
200902,89,31
200903,87,30
200904,94,38
200905,93,51
200906,105,59
200907,104,71
200908,104,69
200909,99,56
200910,93,42
200911,80,35
200912,74,22
201001,76,14
201002,75,27
201003,81,34
201004,88,40
201005,96,44
201006,96,66
201007,97,71
201008,104,65
201009,98,52
201010,90,37
201011,86,27
201012,79,24
201101,80,23
201102,81,15
201103,88,33
201104,94,39
201105,99,45
201106,104,67
201107,104,72
201108,108,72
201109,104,56
201110,93,40
201111,85,33
201112,73,26
201201,76,29
201202,88,27
201203,85,37
201204,90,49
201205,94,58
201206,105,65
201207,100,67
201208,103,68
201209,101,57
201210,90,37
201211,87,35
201212,82,25
201301,83,28
201302,80,33
201303,85,32
201304,85,37
201305,92,42
201306,105,61
201307,102,64
201308,103,66
201309,101,57
201310,91,41
201311,91,29
201312,86,26
198901,77,24
198902,76,13
198903,86,22
198904,90,28
198905,91,49
198906,94,53
198907,94,67
198908,98,54
198909,98,38
198910,95,23
198911,86,23
198912,74,-2
199001,75,15
199002,76,24
199003,82,28
199004,93,35
199005,91,44
199006,98,59
199008,102,59
199009,102,44
199010,90,32
199011,80,24
199012,79,11
199101,65,13
199102,79,19
199103,83,27
199104,85,33
199108,96,62
199109,93,43
199110,94,35
199111,79,19
199112,76,24
199201,69,13
199202,81,25
199203,86,25
199204,87,30
199205,91,38
199206,94,57
199207,94,66
199208,95,51
199209,93,42
199210,91,37
199211,85,20
199212,70,25
199301,71,20
199302,73,23
199303,83,19
199304,84,34
199305,88,46
199306,94,54
199307,102,67
199308,103,67
199309,97,47
199310,88,24
199311,80,18
199312,74,18
199401,75,16
199402,82,15
199403,85,23
199404,89,29
199405,87,38
199406,97,62
199407,96,57
199408,97,58
199409,98,39
199410,93,33
199411,83,26
199412,69,24
199501,79,19
199502,82,21
199503,90,23
199504,86,35
199505,92,42
199506,94,52
199507,103,61
199508,104,65
199509,103,42
199510,91,31
199511,82,20
199512,81,12
199601,76,5
199602,91,7
199603,83,11
199604,90,29
199605,94,35
199606,96,54
199607,102,65
199608,96,62
199609,92,43
199610,87,35
199611,78,26
199612,80,13
199701,81,14
199702,78,24
199703,85,30
199704,83,30
199705,91,37
199706,95,52
199707,99,62
199708,99,56
199709,96,50
199710,91,32
199711,78,19
199712,70,22
199801,72,25
199802,74,26
199803,85,21
199804,84,38
199805,99,41
199806,101,55
199807,106,70
199808,109,66
199809,108,64
199810,93,39
199811,78,31
199812,79,23
199901,80,17
199902,81,27
199903,76,28
199904,86,33
199905,89,44
199906,93,59
199907,99,64
199908,106,60
199909,97,39
199910,91,35
199911,83,25
199912,79,20
200001,78,16
200002,78,20
200003,84,28
200004,85,31
200005,92,46
200006,93,53
200007,103,60
200008,105,60
200009,109,42
200010,91,30
200011,82,22
200012,65,17
200101,70,12
200102,76,22
200103,76,33
200104,84,37
200105,90,46
200106,92,57
200107,99,64
200108,101,66
200109,90,45
200110,85,33
200111,82,26
200112,80,22
200201,81,14
200202,75,15
200203,89,13
200204,89,40
200205,90,48
200206,97,56
200207,97,67
200208,100,63
200209,99,47
200210,93,40
200211,83,29
200212,76,19
200301,77,19
200302,76,25
200303,79,27
200304,87,32
200305,98,51
200306,95,56
200307,100,67
200308,101,67
200309,92,47
200310,93,41
200311,84,24
200312,73,19
200401,77,16
200402,73,23
200403,85,35
200404,84,35
200405,90,45
200406,92,63
200407,98,61
200408,98,55
200409,95,52
200410,90,44
200411,84,31
200412,75,16
200501,78,22
200502,83,26
200503,84,27
200504,88,35
200505,106,41
200506,101,59
200507,102,61
200508,105,64
200509,103,58
200510,96,32
200511,90,27
200512,88,17
200601,83,25
200602,81,21
200603,89,30
200604,96,44
200605,97,48
200606,99,55
200607,105,61
200608,105,61
200609,97,43
200610,95,32
200611,84,24
200612,77,14
200701,69,21
200702,79,15
200703,86,22
200704,86,29
200705,90,52
200706,96,60
200707,96,64
200708,101,66
200709,94,55
200710,93,51
200711,79,29
200712,80,21
200801,77,17
200802,81,21
200803,84,26
200804,84,34
200805,91,42
200806,92,63
200807,100,60
200808,103,67
200809,96,52
200810,85,28
200811,79,27
200812,78,21
200901,80,21
200902,79,23
200903,82,21
200904,90,30
200905,88,46
200906,100,55
200907,101,64
200908,93,61
200909,94,49
200910,89,38
200911,79,32
200912,67,19
201001,72,12
201002,70,22
201003,79,24
201004,82,35
201005,92,46
201006,97,65
201007,98,70
201008,103,55
201009,101,46
201010,89,30
201011,83,24
201012,80,16
201101,75,16
201102,77,7
201103,87,29
201104,90,32
201105,94,40
201106,101,62
201107,105,70
201108,109,67
201109,107,47
201110,91,32
201111,84,27
201112,70,23
201201,77,21
201202,80,25
201203,86,31
201204,87,41
201205,95,52
201206,100,59
201207,103,69
201208,103,60
201209,102,48
201210,89,32
201211,86,27
201212,81,18
201301,77,23
201302,77,28
201303,81,24
201304,93,40
201305,96,42
201306,103,59
201307,103,57
201308,107,62
201309,106,58
201310,92,48
201311,-9999,-9999
201312,-9999,-9999
199608,-9999,-9999
199609,-9999,-9999
199610,-9999,-9999
199611,-9999,-9999
199612,-9999,-9999
199701,-9999,-9999
199702,-9999,-9999
199703,-9999,-9999
199704,-9999,-9999
199705,-9999,-9999
199706,-9999,-9999
199707,-9999,-9999
199708,-9999,-9999
199709,-9999,-9999
199710,-9999,-9999
199711,-9999,-9999
199712,-9999,-9999
199801,-9999,-9999
199802,-9999,-9999
199803,-9999,-9999
199804,-9999,-9999
199805,-9999,-9999
199806,-9999,-9999
199807,-9999,-9999
199808,-9999,-9999
199809,-9999,-9999
199810,-9999,-9999
199811,-9999,-9999
199812,-9999,-9999
199901,-9999,-9999
199902,-9999,-9999
199903,-9999,-9999
199904,-9999,-9999
199905,-9999,-9999
199906,-9999,-9999
199907,-9999,-9999
199908,-9999,-9999
199909,-9999,-9999
199910,-9999,-9999
199911,-9999,-9999
199912,-9999,-9999
200001,-9999,-9999
200002,-9999,-9999
200003,-9999,-9999
200004,-9999,-9999
200005,-9999,-9999
200006,-9999,-9999
200007,-9999,-9999
200008,-9999,-9999
200009,-9999,-9999
200010,-9999,-9999
200011,-9999,-9999
200012,-9999,-9999
200101,-9999,-9999
200102,-9999,-9999
200103,-9999,-9999
200104,-9999,-9999
200105,-9999,-9999
200106,-9999,-9999
200107,-9999,-9999
200108,-9999,-9999
200109,-9999,-9999
200110,-9999,-9999
200111,-9999,-9999
200112,-9999,-9999
200201,-9999,-9999
200202,-9999,-9999
200203,-9999,-9999
200204,-9999,-9999
200205,-9999,-9999
200206,-9999,-9999
200207,-9999,-9999
200208,-9999,-9999
200209,-9999,-9999
200210,-9999,-9999
200211,-9999,-9999
200212,-9999,-9999
200301,-9999,-9999
200302,-9999,-9999
200303,-9999,-9999
200304,-9999,-9999
200305,-9999,-9999
200306,-9999,-9999
200307,-9999,-9999
200308,-9999,-9999
200309,-9999,-9999
200310,-9999,-9999
200311,-9999,-9999
200312,-9999,-9999
200401,-9999,-9999
200402,-9999,-9999
200403,-9999,-9999
200404,-9999,-9999
200405,-9999,-9999
200406,-9999,-9999
200407,-9999,-9999
200408,-9999,-9999
200409,-9999,-9999
200410,-9999,-9999
200411,-9999,-9999
200412,-9999,-9999
200501,-9999,-9999
200502,-9999,-9999
200503,-9999,-9999
200504,-9999,-9999
200505,-9999,-9999
200506,-9999,-9999
200507,-9999,-9999
200508,-9999,-9999
200509,-9999,-9999
200510,-9999,-9999
200511,-9999,-9999
200512,-9999,-9999
200601,-9999,-9999
200602,-9999,-9999
200603,-9999,-9999
200604,-9999,-9999
200605,-9999,-9999
200606,-9999,-9999
200607,-9999,-9999
200608,-9999,-9999
200609,-9999,-9999
200610,-9999,-9999
200611,-9999,-9999
200612,-9999,-9999
200701,-9999,-9999
200702,-9999,-9999
200703,-9999,-9999
200704,-9999,-9999
200705,-9999,-9999
200706,-9999,-9999
200707,-9999,-9999
200708,-9999,-9999
200709,-9999,-9999
200710,-9999,-9999
200711,-9999,-9999
200712,-9999,-9999
200801,-9999,-9999
200802,-9999,-9999
200803,-9999,-9999
200804,-9999,-9999
200805,-9999,-9999
200806,-9999,-9999
200807,-9999,-9999
200808,-9999,-9999
200809,-9999,-9999
200810,-9999,-9999
200811,-9999,-9999
200812,-9999,-9999
200901,-9999,-9999
200902,-9999,-9999
200903,-9999,-9999
200904,-9999,-9999
200905,-9999,-9999
200906,-9999,-9999
200907,-9999,-9999
200908,-9999,-9999
200909,-9999,-9999
200910,-9999,-9999
200911,-9999,-9999
200912,-9999,-9999
201001,-9999,-9999
201002,-9999,-9999
201003,-9999,-9999
201004,-9999,-9999
201005,-9999,-9999
201006,-9999,-9999
201007,-9999,-9999
201008,-9999,-9999
201009,-9999,-9999
201010,-9999,-9999
201011,-9999,-9999
201012,-9999,-9999
201101,-9999,-9999
201102,-9999,-9999
201103,-9999,-9999
201104,-9999,-9999
201105,-9999,-9999
201106,-9999,-9999
201107,-9999,-9999
201108,-9999,-9999
201109,-9999,-9999
201110,-9999,-9999
201111,-9999,-9999
201112,-9999,-9999
201201,-9999,-9999
201202,-9999,-9999
201203,-9999,-9999
201204,-9999,-9999
201205,-9999,-9999
201206,-9999,-9999
201207,-9999,-9999
201208,-9999,-9999
201209,-9999,-9999
201210,-9999,-9999
201211,-9999,-9999
201212,-9999,-9999
201301,-9999,-9999
201302,-9999,-9999
201303,-9999,-9999
201304,-9999,-9999
201305,-9999,-9999
201306,-9999,-9999
201307,-9999,-9999
201308,-9999,-9999
201309,-9999,-9999
201310,-9999,-9999
201311,-9999,-9999
201312,-9999,-9999
198905,-9999,-9999
198906,-9999,-9999
198907,-9999,-9999
198908,-9999,-9999
198909,-9999,-9999
198910,-9999,-9999
198911,-9999,-9999
198912,-9999,-9999
199001,82,35
199002,92,38
199003,81,41
199004,89,45
199005,92,57
199006,99,72
199007,97,71
199008,100,71
199009,97,60
199010,93,44
199011,87,39
199012,85,22
199101,77,29
199102,83,33
199103,94,42
199104,93,45
199105,91,57
199106,93,69
199107,100,71
199108,100,71
199109,91,55
199110,97,55
199111,85,33
199201,69,32
199202,83,39
199203,88,38
199204,87,46
199205,89,51
199206,97,64
199207,95,73
199208,98,64
199209,96,55
199210,89,48
199211,88,30
199212,78,38
199301,80,30
199302,85,38
199303,85,33
199304,87,46
199305,89,58
199306,89,66
199307,95,74
199308,97,71
199309,97,52
199310,94,31
199311,83,27
199312,80,31
199401,83,26
199402,80,26
199403,85,35
199404,83,42
199405,93,54
199406,98,70
199407,97,73
199408,95,69
199409,94,53
199410,93,49
199411,90,47
199412,82,33
199501,79,34
199502,82,38
199503,89,35
199504,86,46
199505,91,56
199506,95,61
199507,99,67
199508,98,69
199509,96,53
199510,93,45
199511,87,35
199512,83,30
199601,81,23
199602,88,26
199603,89,28
199604,92,41
199605,90,44
199606,95,66
199607,95,71
199608,98,72
199609,97,51
199610,93,43
199611,89,35
199612,84,21
199701,86,28
199702,86,37
199703,88,44
199704,88,44
199705,89,54
199706,95,62
199707,97,71
199708,100,71
199709,99,64
199710,91,43
199711,91,40
199712,83,31
199801,78,38
199802,80,37
199803,83,37
199804,88,46
199805,100,55
199806,107,71
199807,100,75
199808,100,73
199809,97,73
199810,93,52
199811,83,49
199812,85,28
199901,85,31
199902,85,35
199903,94,38
199904,92,55
199905,97,57
199906,93,68
199907,94,71
199908,100,72
199909,95,55
199910,92,46
199911,84,36
199912,83,30
200001,86,26
200002,86,36
200003,93,39
200004,98,47
200005,94,65
200006,95,71
200007,103,75
200008,100,72
200009,109,51
200010,95,44
200011,87,41
200012,80,43
200101,78,43
200102,87,38
200103,83,40
200104,87,51
200105,89,58
200106,97,69
200107,96,68
200108,98,71
200109,94,56
200110,94,45
200111,84,35
200112,79,34
200201,80,25
200202,86,23
200203,86,23
200204,92,52
200205,91,57
200206,96,68
200207,95,72
200208,97,73
200209,94,64
200210,91,49
200211,85,41
200212,81,33
200301,80,26
200302,85,32
200303,82,38
200304,90,41
200305,94,65
200306,95,67
200307,98,72
200308,104,71
200309,100,59
200310,91,46
200311,87,32
200312,82,27
200401,83,35
200402,82,33
200403,87,47
200404,88,46
200405,92,51
200406,94,69
200407,100,68
200408,102,63
200409,97,65
200410,95,52
200411,88,43
200412,83,22
200501,82,32
200502,82,42
200503,90,41
200510,96,45
200511,91,35
200604,97,52
200605,103,57
200606,101,67
200607,98,71
200608,100,70
200705,93,61
200706,94,67
200707,94,70
200708,98,73
200709,98,65
200710,96,45
200711,90,37
200712,82,32
200801,83,28
200802,91,32
200803,95,36
200804,92,47
200805,97,65
200806,97,69
200807,98,71
200808,99,71
200809,101,59
200810,94,40
200811,85,36
200812,90,32
200901,84,33
200902,91,33
200903,91,36
200904,94,49
200905,96,57
200906,101,67
200907,100,74
200908,101,74
200909,96,61
200910,96,46
200911,83,39
200912,78,27
201001,82,21
201002,78,33
201003,85,37
201004,92,46
201005,96,56
201006,96,64
201007,98,72
201008,103,71
201009,96,58
201010,92,42
201011,89,33
201012,83,22
201101,79,32
201102,84,23
201103,85,39
201104,96,44
201105,93,50
201106,96,64
201107,99,73
201108,103,71
201109,103,62
201110,94,45
201111,89,31
201112,82,29
201201,85,32
201202,84,40
201203,92,42
201204,96,52
201205,93,63
201206,105,70
201207,99,74
201208,102,74
201209,97,61
201210,97,47
201211,88,42
201212,85,32
201301,86,34
201302,85,40
201303,90,36
201304,88,44
201305,91,49
201306,105,68
201307,98,71
201308,100,71
201309,100,71
201310,93,50
201311,87,35
201312,81,32
198901,70,11
198902,79,-5
198903,92,6
198904,98,27
198905,98,34
198906,92,48
198907,100,59
198908,99,55
198909,95,40
198910,93,26
198911,81,18
198912,73,-6
199001,75,17
199002,80,11
199003,79,19
199004,81,27
199005,94,33
199006,105,50
199007,97,50
199008,101,54
199009,97,44
199010,85,32
199011,82,18
199012,70,-7
199101,64,8
199102,76,20
199103,83,21
199104,86,29
199105,95,30
199106,95,55
199107,96,58
199108,94,59
199109,90,39
199110,90,15
199111,72,6
199112,70,15
199201,61,12
199202,74,20
199203,76,16
199204,87,30
199205,93,39
199206,93,49
199207,99,55
199208,97,53
199209,95,43
199210,90,28
199211,73,11
199212,69,10
199301,65,5
199302,72,6
199303,81,7
199304,85,28
199305,86,39
199306,96,48
199307,97,62
199308,96,53
199309,92,39
199310,88,10
199311,73,7
199312,74,12
199401,75,-1
199402,75,-3
199403,84,17
199404,88,16
199405,91,33
199406,105,56
199407,103,54
199408,103,53
199409,95,37
199410,87,32
199411,83,20
199412,74,19
199501,72,17
199502,80,16
199503,90,13
199504,89,22
199505,88,39
199506,96,48
199507,102,53
199508,99,58
199509,101,35
199510,84,30
199511,83,15
199512,75,12
199601,70,6
199602,83,-1
199603,80,3
199604,93,24
199605,100,39
199606,99,49
199607,99,58
199608,93,58
199609,89,36
199610,85,28
199611,85,15
199612,79,1
199701,77,1
199702,72,16
199703,85,19
199704,81,17
199705,88,36
199706,95,52
199707,98,55
199708,96,55
199709,95,46
199710,89,21
199711,82,16
199712,69,10
199801,68,16
199802,74,23
199803,85,12
199804,90,28
199805,99,39
199806,104,43
199807,100,62
199808,96,57
199809,98,47
199810,89,35
199811,80,29
199812,72,0
199901,73,12
199902,79,15
199903,76,22
199904,89,29
199905,88,37
199906,97,48
199907,94,54
199908,99,61
199909,94,43
199910,81,38
199911,82,19
199912,68,14
200001,53,17
200002,83,14
200003,77,22
200004,83,20
200005,102,34
200108,98,59
200109,92,43
200110,88,31
200111,83,14
200112,70,15
198901,82,20
198902,85,14
198903,93,17
198904,94,34
198905,97,49
198906,101,52
198907,102,60
198908,96,59
198909,96,37
198910,94,26
198911,84,27
198912,76,3
199001,82,20
199002,81,23
199003,77,29
199004,98,33
199005,95,44
199006,100,64
199007,96,62
199008,97,60
199009,96,54
199010,88,31
199011,81,28
199012,79,10
199101,75,22
199102,80,20
199103,94,30
199104,91,32
199105,95,44
199106,96,59
199107,96,63
199108,98,62
199109,90,45
199110,92,35
199111,77,20
199112,73,21
199201,67,21
199202,76,28
199203,80,27
199204,86,34
199205,94,47
199206,94,53
199207,95,67
199208,94,55
199209,95,45
199210,88,37
199211,83,19
199212,73,25
199301,74,21
199302,76,25
199303,88,22
199304,94,34
199305,92,40
199306,100,59
199307,97,67
199308,99,61
199309,91,43
199310,88,20
199311,78,13
199312,76,17
199401,80,13
199402,77,14
199403,88,22
199404,90,33
199405,93,43
199406,97,62
199407,97,58
199408,95,61
199409,93,41
199410,90,33
199411,80,28
199412,78,26
199501,77,20
199502,82,21
199503,92,24
199504,89,33
199505,99,47
199506,92,51
199507,102,58
199508,97,64
199509,99,43
199510,90,33
199511,80,26
199512,84,23
199601,83,13
199602,95,12
199603,84,15
199604,98,29
199605,93,37
199606,100,55
199607,97,62
199608,97,64
199609,92,56
199610,-9999,-9999
199611,84,24
199612,80,7
199701,78,17
199702,84,22
199703,87,29
199704,91,32
199705,94,43
199706,97,52
199707,95,60
199708,99,61
199709,96,47
199710,93,31
199711,87,24
199712,80,12
199801,78,23
199802,79,22
199803,84,23
199804,89,28
199805,101,51
199806,102,57
199807,101,63
199808,99,59
199809,98,59
199810,90,40
199811,81,35
199812,81,17
199901,81,14
199902,86,18
199903,88,26
199904,91,29
199905,91,44
199906,93,61
199907,95,61
199908,100,61
199909,98,40
199910,88,31
199911,82,22
199912,77,18
200001,88,13
200002,87,22
200003,89,31
200004,95,30
200005,98,52
200006,88,54
200007,96,61
200008,99,61
200009,104,36
200010,89,36
200011,75,26
200012,77,18
200101,73,19
200102,79,23
200103,80,28
200104,91,36
200105,93,44
200106,95,60
200107,99,60
200108,98,60
200109,94,40
200110,90,30
200111,82,26
200112,72,20
200201,76,14
200202,76,9
200203,88,9
200204,94,42
200205,97,44
200206,96,61
200207,92,62
200208,107,59
200209,94,46
200210,88,37
200211,86,26
200212,75,22
200301,83,17
200302,76,19
200303,85,21
200304,90,25
200305,99,54
200306,97,55
200307,98,57
200308,102,59
200309,95,51
200310,88,34
200311,84,19
200312,75,15
200401,74,18
200402,74,21
200403,81,34
200404,82,31
200405,99,39
200406,101,58
200407,96,60
200408,96,59
200409,96,47
200410,90,39
200411,79,29
200412,79,13
200501,78,20
200502,83,24
200503,87,23
200504,91,25
200505,93,38
200506,96,58
200507,100,61
200508,97,59
200509,102,54
200510,89,30
200511,85,23
200512,84,14
200601,84,20
200602,85,12
200603,90,23
200604,100,37
200605,98,44
200606,100,56
200607,100,62
200608,98,64
200609,93,48
200610,87,33
200611,87,26
200612,75,16
200701,76,19
200702,84,15
200703,86,17
200704,87,30
200705,89,52
200706,95,57
200707,90,64
200708,93,64
200709,91,57
200710,90,31
200711,85,24
200712,81,18
200801,75,13
200802,91,15
200803,91,20
200804,89,31
200805,101,46
200806,97,62
200807,99,59
200808,99,61
200809,95,45
200810,91,32
200811,82,24
200812,79,20
200901,83,18
200902,90,18
200903,86,23
200904,93,23
200905,96,45
200906,101,54
200907,102,65
200908,98,58
200909,91,51
200910,94,29
200911,77,23
200912,74,15
201001,76,6
201002,71,17
201003,80,23
201004,85,34
201005,93,38
201006,94,58
201007,98,65
201008,102,57
201009,95,44
201010,91,32
